10OFF-50f5e25,-10.0,percentage,0,1,Active,2017-09-10 18:29:23 -0400,
10OFF-b211fbe,-10.0,percentage,0,1,Active,2017-09-10 18:29:23 -0400,
10OFF-f619e0e,-10.0,percentage,0,1,Active,2017-09-10 18:29:23 -0400,
10OFF-58f36e3,-10.0,percentage,0,1,Active,2017-09-10 18:29:23 -0400,
IOT,-10.0,percentage,0,,Active,2017-09-08 14:21:26 -0400,
GALVANIZE,-10.0,percentage,0,,Active,2017-09-06 21:30:04 -0400,
ALLIN,-200.0,fixed_amount,0,,Active,2017-09-05 09:08:27 -0400,
SIMPLE,-50.0,fixed_amount,6,,Active,2017-09-03 09:01:25 -0400,
YCTRACKER,-125.0,fixed_amount,2,,Active,2017-08-23 14:00:15 -0400,
VETAD10,-10.0,percentage,3,,Active,2017-08-09 17:34:10 -0400,
TED50,-50.0,fixed_amount,2,,Active,2017-08-09 11:42:11 -0400,
COUPONSUCK50,-50.0,fixed_amount,0,,Active,2017-08-03 18:05:31 -0400,
MEMBER8,-8.0,percentage,0,,Active,2017-08-03 17:00:11 -0400,
CTP50,-50.0,fixed_amount,0,,Active,2017-07-31 11:34:23 -0400,
MFT50,-50.0,fixed_amount,0,,Active,2017-07-27 15:57:03 -0400,
THEMATTRESSGUY,-50.0,fixed_amount,0,,Active,2017-07-19 18:25:45 -0400,
EIGHTDTLA,-100.0,fixed_amount,0,,Active,2017-07-19 14:44:09 -0400,
FIRST-casb7adf,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-9af9bt43,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-5ddc446b,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-8bsed59a,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-ttcsd8cs,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-54st92ab,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-d5eb7ac9,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-3ea38f46,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-7badab8b,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-6dsc5bbd,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-b7f9c9b8,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-3bst63ae,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-ca46998s,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-t4sfd3cd,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-a5ccfa79,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-527a4269,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-a2c9t235,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-22t8c25s,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-b3t8as93,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-babacfd8,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-7fc46e29,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-c2bsct4d,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-65fs26as,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-dae9bs78,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-2sf8f695,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-b7ddtc79,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-s58ta834,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-ac37ta6f,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-72eec728,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-bd8sbde6,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-6e84sd89,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-3a7t22s3,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-7f9bc57a,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-74c48d6d,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-tecseds4,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-798be2d5,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-37995d38,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-8e479ac3,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-5b47et89,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-sscc39fb,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-d2d94ed3,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-aca649d6,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-d43c593e,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-e26c23c2,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-6af6936b,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-47a4c8fb,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-7taa942f,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-tbf8fsdt,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-eabs6tf5,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-t3abd382,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-64t47eac,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-5t2d8dsc,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-96t369c7,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-743tct93,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-29c82e9b,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-838cf2ba,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-f484ea6t,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-5f82aa26,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-828d2cs3,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-ccsb6tft,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-9b989fe7,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-df3247b6,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-b75ae6bt,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-73td3tsb,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-eab63db8,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-4tt97sad,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-93dc8cf2,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-3d5tcdec,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-td629d3c,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-f836ede2,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-97977db5,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-b9s932t2,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-3e43f64s,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-a845ce5c,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-s9f7acse,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-5dddt7ab,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-559227sc,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-82sbcfc8,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-ce2ta963,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-75279ees,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-s7e7t743,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-s2559d5e,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-c2e6fet4,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-bt79ett4,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-b24sa44s,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-457ctced,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-tt4etafd,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-9c2t72a2,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-d778sfc9,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-ctaddb7s,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-ab9t68ec,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-b98te47t,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-4c9tb969,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-6sdbt5ab,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-s5447d88,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-bd5cas5a,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-39b4bcd2,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-c29c5t5e,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-a4b6cebc,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-4245a5d5,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-8t9d4565,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-ce9554f5,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-c8ae9s29,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-cdfb84df,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-6s48842b,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-f4bb9s29,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-9tbcac67,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-7ee5ac42,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-7s435c4b,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-b89t34fs,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-62a2c23b,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-78bat3a3,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-t2st7a92,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-6dctfdfs,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-7f4b8t95,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-84dc5529,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-e48b9355,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-bs775fc9,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-da36sc5b,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-8es3a58b,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-c39t47tt,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-d5t8e524,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-635b8s6f,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-85de48e5,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-8bas9btf,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-7b4538d7,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-ed439a88,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-bff2787f,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-cf832be2,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-d5d3sf6e,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-d9cbfds3,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-dbe5eca9,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-se7d6e2f,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-s37e54ss,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-s3733473,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-dbdcd784,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-3scs94ac,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-4996se33,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-829ee7st,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-c6edsbff,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-75b38s2t,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-d75f3edt,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-2tfb5sf5,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-3923a656,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-858983d4,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-abf83a7c,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-4fs78438,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-672s6296,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-c5ea7dac,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-sc3s3t79,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-55cf47ad,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-s89ct844,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-tet583fe,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-674b6ca2,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-dsat776c,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-8taeete3,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-ce4aeb6c,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-cc956745,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-a3fa6ft2,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-22aa4543,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-73fc56e2,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-fcf4e4b8,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-a48as3b2,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-b2a32ftt,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-8fadecs3,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-t8e43fae,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-3c8b95ss,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-36c7d3f7,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-a7t629e4,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-2ef4fd64,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-4s9bs82s,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-c65f7f29,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-s8d66e52,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-asa29694,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-8s64ff4t,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-8s74t63b,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-ctf2c4c5,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-ctatfed7,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-7caf9db4,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-5tfbac2c,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-8ta79bab,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-7c5637c8,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-9b653ds3,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-bcs8e227,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-b54dcs4e,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-ta29t83f,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-b829eft4,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-t245sb6t,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-79sa8bb6,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-e9637b49,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-td2845fc,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-6f4226c8,-10.0,percentage,1,1,Active,2017-07-14 00:00:00 -0400,
FIRST-bt6abest,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-be82da6f,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-258e9t7s,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-2cf296st,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-6647tccb,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-2e84b7fd,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-4sf2f552,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-faast992,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-f4c49et4,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-taadtbss,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-27s3ssf4,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-as3b2f7b,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-8a32tsd5,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-2s6f429e,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-5dd729t6,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-cc529d5s,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-3b7dacec,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-234453c8,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-5c284dd2,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-65f6cbsa,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-39d93342,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-39862d2e,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-637ce6t3,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-db6d5729,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-24fs48ab,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-b357tad5,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-3et44d4f,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-548tcda7,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-fe6bsatc,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-b56a9ss9,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-89te8c43,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-8f7sa546,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-dc624ddd,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-f6268cd3,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-s5aca4f3,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-5fe9f6a6,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-se7f268a,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-c356et8a,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-4e4tf8sf,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-e5es3dad,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-fsab44e9,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-649dt2sa,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-a72a84fs,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-ce7t97aa,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-e677ab58,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-557a74fe,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-b4c52573,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-796856b5,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-c6s58ast,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-22cts8t8,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-5ct7952d,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-f7c639a9,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-9d34e285,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-34ssc829,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-t8de6e53,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-ctfdatf2,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-aa946427,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-te44a4d3,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-cst855bd,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-d669c2f7,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-ct672a53,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-7ee8f84s,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-697256a7,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-f9222c8s,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-b9s27e9f,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-438656e4,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-sebdb888,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-7bb4d9t4,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-t9e2t3be,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-8573c7cs,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-4d93e9f6,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-e2s27edd,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-scce39ad,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-84766d7f,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-dce4ate4,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-55f675a4,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-7c9dc7ad,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-68ae5aca,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-c94434fa,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-tscecf5b,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-6a7566b9,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-f3fe6t96,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-d29fss64,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-betee93c,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-e7t45cdt,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-74a72bte,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-t927t3db,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-s4s4efat,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-52e8t7b8,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-34c9es36,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-sct23f5t,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-b6cse62s,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-3eats8t2,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-dttssfa2,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-sb73dst6,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
FIRST-t8edb8b2,-10.0,percentage,0,1,Active,2017-07-14 00:00:00 -0400,
